Date,COCOA,first_diff
2016-09-01,2.88119,-0.1513
2016-10-01,2.71135,-0.1698400000000002
2016-11-01,2.47855,-0.23280000000000012
2016-12-01,2.29531,-0.18323999999999963
2017-01-01,2.19409,-0.10122000000000009
2017-02-01,2.03408,-0.1600100000000002
2017-03-01,2.0638,0.02972000000000019
2017-04-01,1.96116,-0.10264000000000006
2017-05-01,1.98348,0.022319999999999895
2017-06-01,1.99825,0.014770000000000172
2017-07-01,1.98858,-0.009670000000000067
2017-08-01,1.98856,-1.999999999990898e-05
2017-09-01,1.9983,0.00973999999999986
2017-10-01,2.09705,0.0987499999999999
2017-11-01,2.1279,0.030850000000000044
2017-12-01,1.91768,-0.21021999999999985
2018-01-01,1.95183,0.0341499999999999
2018-02-01,2.1228,0.17096999999999984
2018-03-01,2.50395,0.3811500000000003
2018-04-01,2.62474,0.12078999999999995
2018-05-01,2.65994,0.03520000000000012
2018-06-01,2.41076,-0.2491800000000004
2018-07-01,2.35705,-0.0537099999999997
2018-08-01,2.17161,-0.18544000000000027
2018-09-01,2.19489,0.02328000000000019
2018-10-01,2.1342,-0.06069000000000013
2018-11-01,2.18504,0.050839999999999996
2018-12-01,2.20841,0.023370000000000335
2019-01-01,2.26334,0.0549299999999997
2019-02-01,2.2558,-0.007540000000000102
2019-03-01,2.20049,-0.05530999999999997
2019-04-01,2.33113,0.1306400000000001
2019-05-01,2.31508,-0.016049999999999898
2019-06-01,2.40773,0.0926499999999999
2019-07-01,2.41653,0.008799999999999919
2019-08-01,2.1947,-0.22182999999999975
2019-09-01,2.30542,0.11071999999999971
2019-10-01,2.43527,0.12985000000000024
2019-11-01,2.51966,0.08438999999999997
